BHCPR PEER GROUP DATA                        SUMMARY RATIOS                                                                PAGE 1
                                             PEER GROUP 01
                                             09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
BHCPR PEER GROUP DATA                        RELATIVE INCOME STATEMENT AND MARGIN ANALYSIS                                 PAGE 2
                                             PEER GROUP 01
PERCENT OF AVERAGE ASSETS                    09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
-------------------------                    ----------        ----------        ----------        ----------        ----------
Interest Income (TE)                               4.41              4.67              4.62              5.36              6.43
Less: Interest Expense                             1.26              1.46              1.42              1.88              3.09
Equals: Net Interest Income (TE)                   3.15              3.19              3.18              3.48              3.34
Plus: Non-Interest Income                          2.07              2.31              2.31              2.31              2.39
Equals: Adj Operating Income (TE)                  5.21              5.51              5.49              5.81              5.74
Less: Overhead Expense                             3.11              3.31              3.29              3.48              3.64
Less: Provision for Loan and Lease Losses          0.18              0.32              0.30              0.42              0.42
Plus: Realized G/L on HTM Sec                      0.00              0.00              0.00              0.00              0.00
Plus: Realized G/L on AFS Sec                      0.04              0.07              0.06              0.06              0.06
Plus: Other Tax Equiv Adjustments                  0.00              0.00              0.00              0.00              0.00
Equals: Pretax Net Oper Inc (TE)                   1.99              1.97              1.98              2.04              1.70

Less: Applicable Income Taxes (TE)                 0.70              0.69              0.69              0.71              0.62
Less: Minority Interest                            0.01              0.02              0.02              0.02              0.02
Equals: Net Operating Income                       1.27              1.26              1.26              1.30              1.05

Plus: Net Extraordinary Items                      0.00              0.00              0.00              0.00             -0.01
Equals: Net Income                                 1.28              1.25              1.26              1.30              1.01
Memo: Net Income (Last Four Qtrs)                  1.31              1.27              1.28              1.30              1.02
MARGIN ANALYSIS:
Avg Earning Assets / Avg Assets                   89.98             89.70             89.81             89.35             89.82
Avg Int-Bearing Funds / Avg Assets                74.80             74.67             74.82             75.57             75.19
Int Income (TE) / Avg Earning Assets               4.91              5.23              5.17              6.01              7.19
Int Expense / Avg Earning Assets                   1.40              1.63              1.58              2.11              3.43
Net Int Inc (TE) / Avg Earn Assets                 3.50              3.56              3.55              3.90              3.72

YIELD OR COST:
Total Loans and Leases (TE)                        5.40              5.85              5.78              6.51              7.76
Interest-Bearing Bank Balances                     1.71              2.19              2.04              2.31              4.65
Fed Funds Sold & Reverse Repos                     1.30              1.41              1.37              1.91              4.11
Trading Assets                                     2.37              2.30              2.42              2.35              3.96
Total Earning Assets                               4.84              5.17              5.10              5.94              7.12

Investment Securities (TE)                         4.16              4.38              4.33              5.45              6.26
  U.S. Treasury & Agency Sec (excl MBS)            3.41              3.45              3.42              4.48              6.21
  Mortgage-Backed Securities                       4.21              4.23              4.20              5.25              5.92
  All Other Securities                             7.04              7.64              7.77              8.76              8.90

Interest-Bearing Deposits                          1.29              1.54              1.49              2.14              3.65
  Time Deposits of $100K or More                   2.08              2.33              2.26              2.99              4.77
  Time Deposits < $100K                            2.34              2.76              2.67              3.55              5.29
  Other Domestic Deposits                          0.74              0.90              0.87              1.29              2.30
  Foreign Deposits                                 1.21              1.29              1.30              1.82              3.89

Fed Funds Purchased and Repos                      1.35              1.44              1.39              1.98              4.12
Other Borrowed Funds & Trading Liab                2.73              3.19              3.11              3.62              4.78
All Interest-Bearing Funds                         1.68              1.96              1.90              2.49              4.15

BHCPR PEER GROUP DATA                        NON-INTEREST INCOME AND EXPENSES                                              PAGE 3
                                             PEER GROUP 01
                                             09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
                                           ------------      ------------      ------------      ------------      ------------
Avg Personnel Exp Per Employee ($000)                51                50                66                62                59
Avg Assets per Employee ($000)                    4,447             4,314             4,348             3,771             3,523
ANALYSIS RATIOS
---------------
Mutual Fund Fee Inc / Non-Int Income               4.48              4.33              4.15              5.23              5.03

Overhead Exp / NII + Non-Int Income               60.58             60.41             60.26             59.98             64.29

PERCENT OF AVERAGE ASSETS:
  Total Overhead Expense                           3.11              3.31              3.29              3.48              3.64
    Personnel Expense                              1.64              1.70              1.68              1.75              1.78
    Net Occupancy Expense                          0.43              0.45              0.45              0.48              0.48
    Other Operating Expenses                       1.04              1.13              1.13              1.22              1.34

  Overhead Less Non-Interest Income                0.98              0.97              0.94              1.12              1.24

PERCENT OF ADJUSTED OPERATING INCOME (TE):
  Total Overhead Expense                          59.92             59.75             59.66             59.34             63.62
    Personnel Expense                             31.68             30.96             30.62             30.38             30.79
    Net Occupancy Expense                          8.22              8.15              8.17              8.25              8.60
    Other Operating Expenses                      19.84             20.10             20.25             20.37             23.54

  Total Non-Interest Income                       38.89             40.83             40.66             39.25             40.59
    Fiduciary Activities Income                    3.70              3.50              3.50              4.08              4.64
    Serv Charges on Deposit Accts - Domestic       8.08              7.91              7.97              8.19              7.85
    Trading Revenue                                1.18              1.46              1.41              1.16              2.15
    Investment Banking Fees & Commissions          4.10              4.67              4.61              4.68              5.02
    Venture Capital Revenue                        0.13              0.00              0.02             -0.22             -0.41
    Net Servicing Fees                             0.87              0.49              0.58              0.92              1.09
    Net Securitization Income                      0.35              0.54              0.49              0.47              0.54
    Insurance Activities Revenue                   1.76              1.15              1.17              1.15              1.02
    Net Gain (Loss) - Sales Loans, OREO, Oth       1.63              3.02              2.89              1.73              1.22
    Other Non-Interest Income                     10.61             10.74             10.85             10.49             10.74

  Overhead Less Non-Interest Income               19.86             18.82             18.42             20.95             23.34
TAX RATIOS:
  Appl Inc Taxes/Pretax NOI (TE)                  32.13             31.51             31.45             31.58             33.17
  Appl Inc Tax+TE/Pretax NOI+TE                   35.25             34.86             34.73             34.83             37.17

BHCPR PEER GROUP DATA                        PERCENT COMPOSITION OF ASSETS AND LOAN MIX                                    PAGE 4
                                             PEER GROUP 01
PERCENT OF TOTAL ASSETS                      09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
-----------------------                      ----------        ----------        ----------        ----------        ----------
Real Estate Loans                                 37.69             34.74             34.79             34.29             32.43
Commercial and Industrial Loans                   11.14             11.26             11.27             12.34             12.89
Loans to Individuals                               5.99              6.24              6.16              6.42              6.22
Loans to Depository Institutions                   0.09              0.12              0.10              0.14              0.18
Agricultural Loans                                 0.22              0.22              0.21              0.22              0.21
Other Loans and Leases                             3.59              4.34              4.31              4.25              4.92
   Net Loans and Leases                           60.55             58.75             58.56             59.34             58.93
Debt Securities Over 1 Year                       18.59             19.02             19.67             18.00             16.22
Mutual Funds and Equity Securities                 0.31              0.35              0.36              0.40              0.49
   Subtotal                                       80.57             79.37             79.75             78.91             76.68
Interest-Bearing Bank Balances                     0.69              0.72              0.70              0.63              1.07
Federal Funds Sold & Reverse Repos                 2.11              2.27              1.88              2.31              2.86
Debt Securities 1 Year or Less                     1.42              1.66              1.99              1.91              1.88
Trading Assets                                     1.48              1.65              1.64              1.69              1.86
   Total Earning Assets                           88.29             87.86             88.19             87.55             86.95
Non-Int Cash and Due From Dep Inst                 2.50              2.77              2.85              3.38              3.52
Acceptances                                        0.03              0.03              0.03              0.03              0.03
Other Real Estate Owned                            0.05              0.06              0.06              0.06              0.05
All Other Assets                                   9.08              9.23              8.81              8.91              9.33

MEMORANDA:
  Short-Term Investments                           4.83              5.55              5.38              5.50              6.52
  U.S. Treasury Securities                         0.60              0.68              0.78              0.45              0.40
  U.S. Agency Securities (excl MBS)                3.75              3.84              4.15              3.25              2.56
  Municipal Securities                             0.85              0.75              0.75              0.78              0.84
  Mortgage-Backed Securities                      12.08             12.44             12.92             12.07             11.44
  Asset-Backed Securities                          0.34              0.39              0.41              0.49              0.55
  Other Debt Securities                            0.69              0.92              0.85              0.74              0.69
  RE Loans Secured by 1-4 Family                  18.70             17.35             17.22             17.21             17.20
    Revolving                                      4.84              3.85              4.16              3.58              2.80
    Closed-End, Sec by First Liens                12.23             11.77             11.43             11.65             12.20
    Closed-End, Sec by Junior Liens                1.21              1.13              1.16              1.50              1.75
  Commercial Real Estate Loans                    15.95             14.31             14.48             14.61             12.94
    Construction and Land Dev                      4.31              3.71              3.82              3.67              3.48
    Multifamily                                    1.24              1.26              1.26              1.27              1.08
    Nonfarm Nonresidential                         9.76              8.69              8.84              8.96              8.00
  RE Loans Secured by Farmland                     0.21              0.20              0.19              0.22              0.16
LOAN MIX, % OF GROSS LOANS & LEASES:
  Real Estate Loans                               60.49             57.15             57.27             55.08             52.56
    RE Loans Secured by 1-4 Family                30.36             28.63             28.40             27.93             28.02
      Revolving                                    7.67              6.19              6.71              5.75              4.47
      Closed-End                                  22.23             21.80             21.13             21.66             23.14
    Commercial Real Estate Loans                  25.28             23.01             23.43             23.13             20.47
      Construction and Land Dev                    6.76              5.92              6.13              5.78              5.51
      Multifamily                                  1.96              2.01              2.03              1.99              1.73
      Nonfarm Nonresidential                      15.66             14.10             14.45             14.23             12.66
    RE Loans Secured by Farmland                   0.32              0.31              0.29              0.32              0.24
  Loans to Depository Institutions                 0.24              0.27              0.25              0.34              0.36
  Commercial and Industrial Loans                 18.50             19.23             19.18             21.41             22.66
  Loans to Individuals                             9.93             10.49             10.34             10.73             10.42
    Credit Card Loans                              1.08              1.13              1.12              1.17              1.00
  Agricultural Loans                               0.34              0.34              0.33              0.35              0.32
  Loans to Foreign Govts and Inst                  0.02              0.03              0.02              0.03              0.04
  Other Loans and Leases                           7.10              8.66              8.80              8.30              9.61

BHCPR PEER GROUP DATA                        LIQUIDITY AND FUNDING                                                         PAGE 5
                                             PEER GROUP 01
PERCENT OF TOTAL ASSETS                      09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
-----------------------                      ----------        ----------        ----------        ----------        ----------
Short-Term Investments                             4.83              5.55              5.38              5.50              6.52
Liquid Assets                                     24.48             26.28             26.54             25.43             25.12
Investment Securities                             20.81             21.89             22.80             20.88             19.21
Net Loans and Leases                              60.55             58.75             58.56             59.34             58.93
Net Lns, Ls & Stdby Ltrs of Credit                63.79             61.90             61.74             62.70             62.24
Core Deposits                                     49.80             50.28             50.22             52.60             50.01
Noncore Funding                                   34.03             32.87             33.26             30.89             32.17
Time Deposits of $100K or More                     7.61              7.33              7.17              7.39              7.34
Foreign Deposits                                   2.48              2.92              3.01              2.98              2.80
Fed Funds Purchased and Repos                      8.57              8.50              8.63              7.58              8.08
Net Fed Funds Purchased (Sold)                     5.86              5.74              6.14              4.92              5.17
Commercial Paper                                   0.43              0.36              0.44              0.36              0.42

Oth Borrowings W/Rem Mat 1 Yr or Less              4.17              3.61              3.63              3.52              4.02
Earning Assets Repr in 1 Year                     41.73             41.26             40.95             42.29             41.01
Int-Bearing Liab Repr in 1 Year                   14.48             15.27             15.09             15.89             18.85
Long-Term Debt Repr in 1 Year                      2.19              2.13              2.02              1.90              2.03
Net Assets Repriceable in 1 Year                  23.58             22.48             22.37             22.76             18.71

OTHER LIQUIDITY AND FUNDING RATIOS:
Net Noncore Funding Dependence                    36.57             35.22             35.57             32.89             34.71
Net ST Noncore Funding Dependence                 20.47             19.55             19.99             18.72             20.90
Short-Term Inv/ST Noncore Funding                 25.14             26.74             25.35             27.11             25.78
Liq Asts-ST Noncore Fndg/Nonliq Asts               3.66              6.97              7.19              8.49              4.46
Net Loans and Leases/Total Deposits               99.62             95.06             94.49             92.92             97.44
Net Loans and Leases/Core Deposits               142.87            133.07            130.66            118.07            126.99
Held-To-Mat Sec Appr(Depr)/Eq Cap                  0.14              0.40              0.18              0.95              0.51
Avail-For-Sale Sec Appr(Depr)/Eq Cap               0.86              2.69              1.62              5.97              2.25
Struct Notes Appr(Depr)/Eq Cap                    -0.04             -0.01             -0.04              0.11              0.00

PERCENT OF INVESTMENT SECURITIES:
Held-To-Maturity Securities                        6.91              6.81              6.48              5.98              6.54
Available-For-Sale Securities                     93.09             93.19             93.52             94.02             93.46
U.S. Treasury Securities                           3.29              3.26              3.56              2.65              2.49
U.S. Agency Securities (excl MBS)                 17.15             16.18             16.79             15.93             12.49
Municipal Securities                               3.97              3.73              3.50              3.99              4.57
Mortgage-Backed Securities                        59.65             58.86             58.53             59.83             62.17
Asset-Backed Securities                            1.92              2.20              2.21              2.62              2.94
Other Debt Securities                              4.40              5.53              5.21              4.54              5.08
Mutual Funds and Equity Securities                 1.73              1.81              1.75              2.31              3.15

Debt Securities 1 Year or Less                     7.33              8.03              9.02              9.49             10.10
Debt Securities 1 To 5 Years                      24.06             21.63             21.79             25.14             19.37
Debt Securities Over 5 Years                      65.11             66.10             64.88             60.37             62.73
Pledged Securities                                57.72             54.27             53.79             54.48             49.52
Structured Notes, Fair Value                       0.59              0.28              0.23              0.03              0.02

BHCPR PEER GROUP DATA                        ALLOWANCE AND NET LOAN AND LEASE LOSSES                                       PAGE 6
                                             PEER GROUP 01
ANALYSIS RATIOS                              09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
---------------                              ----------        ----------        ----------        ----------        ----------
Provision for Ln&Ls Losses/Avg Assets              0.18              0.32              0.30              0.42              0.42
Provision for Ln&Ls Losses/Avg Lns&Ls              0.31              0.54              0.51              0.73              0.72
Provision for Ln&Ls Losses/Net Losses            109.01            111.45            100.79            115.52            125.41

Ln&Ls Allowance/Total Loans & Leases               1.33              1.48              1.45              1.57              1.51
Ln&Ls Allowance/Net Ln&Ls Losses (X)               7.24              4.38              3.95              3.49              3.88
ALLL/Nonaccrual Assets                           290.89            247.40            271.61            250.00            229.74
Ln&Ls Allow/90+ Days PD+Nonaccr Ln&Ls            219.79            182.10            197.94            172.35            166.32

Gross Ln&Ls Losses/Avg Loans & Leases              0.42              0.65              0.66              0.80              0.70
Recoveries/Avg Loans and Leases                    0.12              0.11              0.12              0.11              0.10
Net Losses/Avg Loans and Leases                    0.30              0.53              0.54              0.68              0.58
Write-downs, Trans Lns HFS/Avg Lns&Ls              0.00              0.01              0.02              0.01               N/A
Recoveries/Prior Year-End Losses                  16.86             12.70             17.72             18.80             24.91
Earnings Coverage of Net Losses (X)               20.20             11.14             10.06             10.14              9.73

NET LOAN AND LEASE LOSSES BY TYPE
---------------------------------
Real Estate Loans                                  0.07              0.10              0.11              0.11              0.13
  RE Loans Secured By 1-4 Family                   0.08              0.11              0.12              0.11              0.12
    Revolving                                      0.08              0.10              0.11              0.10              0.11
    Closed-End                                     0.08              0.11              0.13              0.12              0.11
  Commercial Real Estate Loans                     0.04              0.07              0.08              0.09              0.10
    Construction and Land Dev                      0.03              0.05              0.06              0.09              0.06
    Multifamily                                    0.02              0.01              0.01              0.03              0.01
    Nonfarm Nonresidential                         0.05              0.09              0.09              0.09              0.11
  RE Loans Secured by Farmland                     0.07              0.05              0.09              0.12              0.29

Commercial and Industrial Loans                    0.38              0.93              0.95              1.22              1.12
Loans to Depository Institutions                  -0.03              0.04              0.04              0.14             -0.01

Loans to Individuals                               1.45              1.62              1.67              1.67              1.41
  Credit Card Loans                                3.08              3.25              3.61              2.40              3.96

Agricultural Loans                                 0.28              0.19              0.23              0.53              0.42
Loans to Foreign Governments & Inst                0.00              0.03              0.20              0.02              0.02
Other Loans and Leases                             0.25              0.49              0.47              0.62              0.45

BHCPR PEER GROUP DATA                        PAST DUE AND NONACCRUAL ASSETS                                                PAGE 7
                                             PEER GROUP 01
PERCENT OF LOANS AND LEASES                  09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
---------------------------                  ----------        ----------        ----------        ----------        ----------
30-89 Days PD Loans and Leases                     0.65              0.73              0.79              0.93              1.11
90+ Days PD Loans and Leases                       0.16              0.18              0.17              0.20              0.22
Nonaccrual Loans and Leases                        0.54              0.77              0.68              0.85              0.87

90+ Days PD and Nonaccrual Loans and Leases        0.71              0.96              0.87              1.08              1.10

30-89 Days PD Restructured                         0.00              0.00              0.00              0.00              0.00
90+ Days PD Restructured                           0.00              0.00              0.00              0.00              0.00
Nonaccrual Restructured                            0.01              0.01              0.01              0.00              0.00

PERCENT OF LNS&LS + OTHER ASSETS
30+ DAYS PAST DUE AND NONACCRUAL
--------------------------------
30-89 Days Past Due Assets                         0.65              0.75              0.80              0.94              1.12
90+ Days Past Due Assets                           0.16              0.18              0.18              0.21              0.22
Nonaccrual Assets                                  0.55              0.78              0.69              0.87              0.88
  30+ Days PD & Nonaccrual Assets                  1.38              1.78              1.70              2.08              2.28

PERCENT OF TOTAL ASSETS
-----------------------
90+ Days PD and Nonaccrual Assets                  0.43              0.58              0.52              0.65              0.67
90+ PD & Nonaccrual Assets + OREO                  0.49              0.65              0.60              0.72              0.73

RESTRUCTURED & NONACCRUAL LNS&LS
+ REAL ESTATE ACQUIRED AS PERCENT OF:
-------------------------------------
Total Assets                                       0.36              0.51              0.46              0.57              0.57
Allowance for Loan & Lease Losses                 47.79             56.66             52.56             59.52             61.22
Equity Cap + ALLL                                  4.02              5.73              5.07              6.33              6.64
Tier 1 Cap + ALLL                                  4.53              6.33              5.62              7.19              7.37
Loans & Leases + RE Acquired                       0.62              0.88              0.79              0.96              0.97

BHCPR PEER GROUP DATA                        PAST DUE AND NONACCRUAL LOANS AND LEASES                                      PAGE 7A
                                             PEER GROUP 01

30+ DAYS PAST DUE AND NONACCRUAL
LNS&LS AS A PERCENT OF LOAN TYPE             09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
--------------------------------             ----------        ----------        ----------        ----------        ----------
Real Estate  - 30-89 Days PD                       0.60              0.67              0.71              0.83              1.04
             - 90+ Days Past Due                   0.12              0.14              0.14              0.17              0.20
             - Nonaccrual                          0.46              0.52              0.52              0.53              0.61
Coml & Indl  - 30-89 Days PD                       0.55              0.74              0.66              0.82              1.00
             - 90+ Days Past Due                   0.08              0.12              0.10              0.11              0.11
             - Nonaccrual                          0.99              1.67              1.39              1.85              1.55
Individuals  - 30-89 Days PD                       1.41              1.48              1.61              1.79              2.04
             - 90+ Days Past Due                   0.33              0.36              0.36              0.39              0.39
             - Nonaccrual                          0.25              0.23              0.23              0.26              0.25
Dep Inst Lns - 30-89 Days PD                       0.00              0.10              0.05              0.05              0.04
             - 90+ Days Past Due                   0.00              0.00              0.00              0.00              0.00
             - Nonaccrual                          0.02              0.22              0.22              0.26              0.18
Agricultural - 30-89 Days PD                       0.35              0.54              0.50              0.62              0.81
             - 90+ Days Past Due                   0.04              0.07              0.05              0.05              0.04
             - Nonaccrual                          0.63              1.26              1.07              1.20              1.35
Foreign Govts- 30-89 Days PD                       0.44              0.03              0.30              0.26              1.00
             - 90+ Days Past Due                   0.03              1.47              0.00              1.11              0.00
             - Nonaccrual                          0.35              0.48              0.67              0.80              0.06
Other Lns&Ls - 30-89 Days PD                       0.50              0.63              0.70              0.76              0.89
             - 90+ Days Past Due                   0.03              0.04              0.04              0.08              0.07
             - Nonaccrual                          0.35              0.52              0.40              0.49              0.49

MEMORANDA:
1-4 Family    - 30-89 Days PD                      0.73              0.83              0.89              1.06              1.23
              - 90+ Days Past Due                  0.17              0.21              0.21              0.26              0.29
              - Nonaccrual                         0.37              0.41              0.41              0.44              0.42
  Revolving   - 30-89 Days PD                      0.38              0.37              0.41              0.44              0.63
              - 90+ Days Past Due                  0.05              0.06              0.06              0.07              0.10
              - Nonaccrual                         0.11              0.12              0.13              0.11              0.13
  Closed-End  - 30-89 Days PD                      0.93              1.01              1.13              1.28              1.39
              - 90+ Days Past Due                  0.22              0.26              0.29              0.33              0.34
              - Nonaccrual                         0.48              0.52              0.54              0.55              0.48
              -   Jr Lien 30-89 Days PD            0.08              0.10              0.10              0.13               N/A
              -   Jr Lien 90+ Days PD              0.01              0.02              0.03              0.03               N/A
              -   Jr Lien Nonaccrual               0.05              0.05              0.05              0.06               N/A
Commercial RE - 30-89 Days PD                      0.44              0.51              0.52              0.56              0.85
              - 90+ Days Past Due                  0.05              0.06              0.04              0.06              0.09
              - Nonaccrual                         0.51              0.62              0.57              0.58              0.69
  Const & Dev - 30-89 Days PD                      0.57              0.65              0.76              0.82              1.11
              - 90+ Days Past Due                  0.05              0.06              0.04              0.06              0.08
              - Nonaccrual                         0.29              0.54              0.39              0.54              0.59
  Multifamily - 30-89 Days PD                      0.29              0.36              0.32              0.44              0.59
              - 90+ Days Past Due                  0.01              0.03              0.02              0.02              0.03
              - Nonaccrual                         0.30              0.35              0.31              0.21              0.38
  Nonfarm Nres- 30-89 Days PD                      0.42              0.50              0.45              0.50              0.70
              - 90+ Days Past Due                  0.04              0.05              0.04              0.06              0.09
              - Nonaccrual                         0.61              0.70              0.70              0.63              0.69
Farmland      - 30-89 Days PD                      0.41              0.49              0.66              0.78              0.85
              - 90+ Days Past Due                  0.05              0.07              0.08              0.06              0.07
              - Nonaccrual                         1.24              1.54              1.31              1.30              1.33
Credit Card   - 30-89 Days PD                      1.59              1.94              1.99              1.85              2.05
              - 90+ Days Past Due                  1.03              1.02              1.06              1.31              0.86
              - Nonaccrual                         0.05              0.07              0.12              0.09              0.18

BHCPR PEER GROUP DATA                        RISK-BASED CAPITAL AND DERIVATIVES AND OFF-BALANCE-SHEET TRANSACTIONS         PAGE 8
                                             PEER GROUP 01
CAPITAL RATIOS                               09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
--------------                               ----------        ----------        ----------        ----------        ----------
Tier 1 Leverage Ratio                              7.53              7.42              7.55              7.43              7.34
Tier 1 RBC Ratio                                   9.86              9.87             10.05              9.64              9.43
Total Risk-Based Capital Ratio                    12.64             12.90             13.11             12.69             12.41

Tangible Tier 1 Leverage Ratio                     7.23              7.16              7.25              7.19              6.95
Tangible Common Eq Cap/Tan Assets                  5.93              5.93              5.92              6.34              5.99
DERIVATIVES AND
OFF-BALANCE-SHEET TRANSACTIONS
------------------------------
PERCENT OF TOTAL ASSETS:
  Loan Commitments                                29.55             28.79             28.38             29.63             29.27
  Standby Letters of Credit                        3.21              3.18              3.21              3.24              3.21
  Commercial & Similar Letters of Credit           0.14              0.15              0.14              0.14              0.17

  Securities Lent                                  5.14              3.73              3.92              2.92              3.07
  Credit Derivatives (BHC as Guarantor)            0.45              0.25              0.29              0.20              0.13
  Credit Derivatives (BHC as Beneficiary)          0.72              0.66              0.64              0.45              0.26
  TYPE OF DERIVATIVE INSTRUMENT:
  Derivative Contracts                            74.55             86.01             82.36             69.29             83.60
  Interest Rate Contracts                         56.62             68.00             64.76             55.59             61.42
    Interest Rate Futures & Forward Contr         10.97             12.00             10.53             11.68             13.74
    Written Options Contr (Int Rate)               7.35              9.72              8.86              8.60              8.95
    Purchased Options Contr (Int Rate)             6.42              8.59              7.46              7.41              9.55
    Interest Rate Swaps                           27.80             30.90             32.54             25.18             21.17

  Foreign Exchange Contracts                      10.70             12.52             12.41             10.61             10.57
    Futures & Forward Foreign Exch Contr           6.78              7.66              7.58              6.67              7.46
    Written Options Contr (Foreign Exch)           0.79              0.95              0.82              0.53              0.62
    Purchased Options Contr (Foreign Exch)         0.81              1.00              0.86              0.59              0.55
    Foreign Exchange Rate Swaps                    1.25              1.83              2.14              1.03              0.93

  Equity,Commodity, & Other Deriv Contr            1.86              1.46              1.47              1.29              1.42
    Commodity & Other Fut & Forward Contr          0.10              0.07              0.08              0.16              0.25
    Written Options Contr (Comm & Other)           0.50              0.40              0.41              0.29              0.26
    Purchased Options Contr (Comm & Oth)           0.55              0.45              0.42              0.33              0.28
    Commodity & Other Swaps                        0.37              0.34              0.37              0.28              0.25

PERCENT OF AVERAGE LOANS AND LEASES:
  Loan Commitments                                58.23             55.75             55.70             57.47             53.51

BHCPR PEER GROUP DATA                        DERIVATIVES ANALYSIS                                                          PAGE 9
                                             PEER GROUP 01
PERCENT OF NOTIONAL AMOUNT                   09/30/2004        09/30/2003        12/31/2003        12/31/2002        12/31/2001
--------------------------                   ----------        ----------        ----------        ----------        ----------
Interest Rate Contracts                           92.44             90.38             91.04             90.14             86.73
Foreign Exchange Contracts                         4.39              6.13              5.81              6.77             10.10
Equity, Comm, & Other Contracts                    0.90              0.85              0.75              0.59              0.88

Futures and Forwards                              18.92             19.91             18.01             27.06             33.52
Written Options                                    8.16              8.89              7.84              6.95              5.99
  Exchange-Traded                                  0.57              0.52              0.40              0.57              0.49
  Over-The-Counter                                 7.01              7.61              6.94              5.82              4.61
Purchased Options                                  5.33              6.87              5.22              6.56              6.91
  Exchange-Traded                                  1.10              0.87              0.80              0.90              1.00
  Over-The-Counter                                 3.59              4.78              3.65              4.77              4.71
Swaps                                             61.31             60.42             65.21             55.39             48.49

Held for Trading                                  38.51             41.28             39.67             40.66             41.31
  Interest Rate Contracts                         27.99             29.82             28.82             28.92             26.85
  Foreign Exchange Contracts                       3.87              4.52              4.24              4.86              7.28
  Equity, Comm, & Other Contracts                  0.53              0.68              0.59              0.38              0.65

Non-Traded                                        61.49             58.72             60.33             59.34             58.69
  Interest Rate Contracts                         60.57             56.45             58.08             56.61             56.30
  Foreign Exchange Contracts                       0.22              0.26              0.23              0.47              0.83
  Equity, Comm, & Other Contracts                  0.01              0.00              0.00              0.00              0.01

